time,"Einspritzdruck, Ist","Schneckenvolumen, Ist","Auswerferweg, Ist","Einspritzstrom, Ist","Werkzeuggeschwindigkeit, Ist","Auswerfergeschwindigkeit, Ist","Werkzeugkraft, Ist","Werkzeugweg, Ist","Druckmesssystem 3, Ist","Temperaturmesssystem 5, Ist",id
14.65,-3.88,18.5,11.72,0.0,0.0,-175.79,0.22,300.13,0.0,29.9,156
14.7,-3.98,18.5,4.87,0.0,0.0,-133.37,0.33,300.13,0.0,29.8,156
14.75,-3.88,18.5,2.12,0.0,0.0,-45.78,0.33,300.13,0.0,30.0,156
14.8,-3.98,18.5,0.56,0.0,0.0,-32.35,0.22,300.13,0.0,30.1,156
14.85,-3.88,18.5,0.07,0.0,0.0,-1.53,0.11,300.13,0.0,29.8,156
14.9,-3.88,18.5,0.07,0.0,0.0,0.0,0.22,300.13,0.0,29.9,156
14.95,-4.08,18.5,0.07,0.0,0.0,0.0,0.22,300.13,0.0,29.9,156
15.0,-4.08,18.5,0.07,0.0,0.0,0.31,0.11,300.13,0.0,30.1,156
15.05,-3.88,18.5,0.08,0.0,0.0,0.0,0.22,300.13,0.0,29.8,156
15.1,-3.88,18.5,0.07,0.0,0.0,-0.92,0.22,300.13,0.0,30.1,156
15.15,-3.78,18.5,0.08,0.0,0.0,0.0,0.22,300.13,0.0,30.2,156
15.2,-3.88,18.5,0.09,0.0,0.0,0.0,0.33,300.13,0.0,30.0,156
15.25,-3.88,18.5,0.07,0.0,0.0,-0.31,0.22,300.13,0.0,30.1,156
15.3,-4.18,18.5,0.08,0.0,0.0,0.31,0.33,300.13,0.0,30.1,156
15.35,-4.08,18.5,0.08,0.0,0.0,0.0,0.33,300.13,0.0,30.1,156
15.4,-3.98,18.5,0.08,0.0,0.0,0.31,0.22,300.13,0.0,29.9,156
15.45,-3.98,18.5,0.08,0.0,0.0,0.31,0.33,300.13,0.0,30.0,156
15.5,-4.08,18.5,0.07,0.0,0.0,0.0,0.22,300.13,0.0,30.0,156
15.55,-3.88,18.5,0.08,0.0,0.0,0.31,0.22,300.13,0.0,30.1,156
15.6,-4.08,18.5,0.08,0.0,0.0,0.0,0.22,300.13,0.0,29.9,156
15.65,-3.88,18.5,0.08,0.0,0.0,-0.31,0.22,300.13,0.0,30.0,156
0.0,-2.29,18.5,-0.03,0.0,0.0,-0.61,125.35,0.0,0.0,30.0,157
0.05,24.17,18.34,-0.03,5.41,0.0,0.0,125.02,0.0,0.54,30.1,157
0.1,29.84,18.04,-0.04,5.92,0.0,0.0,124.58,0.0,0.54,30.0,157
0.15,31.83,17.75,-0.04,5.92,0.0,0.0,124.36,0.0,0.54,30.0,157
0.2,34.12,17.45,-0.01,5.95,0.0,0.0,124.03,0.0,0.54,29.9,157
0.25,36.91,17.15,0.04,5.92,0.0,1.22,123.92,0.0,0.54,30.0,157
0.3,41.58,16.85,0.05,5.92,0.0,0.31,123.69,0.0,0.54,30.0,157
0.35,78.49,16.55,0.05,5.95,0.0,0.31,123.58,0.0,0.54,30.0,157
0.4,95.2,16.25,0.08,5.95,0.0,1.22,123.47,0.0,0.54,30.1,157
0.45,96.79,15.95,0.09,5.95,0.0,0.0,123.36,0.0,0.54,30.2,157
0.5,95.1,15.65,0.09,5.98,-0.95,-0.31,123.36,0.0,0.54,30.1,157
0.55,93.8,15.36,0.09,5.95,0.0,-0.31,123.14,0.0,0.54,30.0,157
0.6,93.71,15.06,0.09,5.95,0.0,-0.31,123.25,0.0,0.54,30.2,157
0.65,94.5,14.76,0.09,5.98,0.0,0.61,123.03,0.0,0.54,30.0,157
0.7,95.1,14.46,0.08,5.98,0.0,0.31,122.92,0.0,0.54,30.0,157
0.75,95.6,14.16,0.09,5.98,0.0,-0.31,122.81,0.0,0.54,29.9,157
0.8,95.99,13.86,0.09,5.98,0.0,-0.31,122.92,0.0,0.54,30.0,157
0.85,96.39,13.56,0.09,5.95,0.0,0.31,122.81,0.0,0.54,30.1,157
0.9,97.88,13.27,0.09,5.95,0.0,0.0,122.7,0.0,0.54,30.1,157
0.95,102.06,12.97,0.09,5.95,0.0,-0.31,122.7,0.0,0.54,30.0,157
1.0,108.73,12.67,0.09,5.95,0.0,0.0,122.59,0.0,0.54,30.0,157
1.05,115.29,12.37,0.09,5.95,0.0,-0.61,122.59,0.0,0.54,30.0,157
1.1,121.06,12.07,0.08,5.92,0.0,-0.31,122.48,0.0,0.54,30.1,157
1.15,125.04,11.77,0.09,5.92,0.0,0.0,122.48,0.0,0.54,30.1,157
1.2,129.02,11.48,0.07,5.95,0.0,0.0,122.59,0.0,0.54,30.0,157
1.25,136.78,11.17,0.09,5.95,0.0,0.31,122.48,0.0,0.54,30.0,157
1.3,187.41,10.88,0.08,5.95,0.0,-0.31,122.59,0.0,0.54,30.1,157
1.35,234.06,10.58,0.08,5.95,0.0,0.0,122.59,0.02,0.54,30.1,157
1.4,264.9,10.28,0.09,5.92,0.0,0.0,122.59,0.0,0.54,30.1,157
1.45,282.51,9.98,0.07,5.95,0.0,-0.31,122.48,0.0,0.54,30.2,157
1.5,293.85,9.68,0.09,5.95,0.0,-0.61,122.48,0.0,0.54,30.2,157
1.55,300.12,9.38,0.09,5.95,0.0,0.31,122.37,0.0,0.54,29.9,157
1.6,306.18,9.09,0.08,5.92,0.0,-0.31,122.48,0.0,0.54,30.1,157
1.65,308.27,8.79,0.09,5.95,0.0,0.0,122.48,0.0,0.54,30.1,157
1.7,311.95,8.49,0.09,5.92,0.95,0.0,122.37,0.0,0.64,30.1,157
1.75,317.42,8.19,0.08,5.92,0.0,-0.31,122.37,0.0,0.64,30.0,157
1.8,321.9,7.89,0.08,5.95,0.0,-0.31,122.37,0.0,0.64,30.2,157
1.85,324.49,7.59,0.08,5.92,0.0,0.31,122.48,0.0,0.64,30.0,157
1.9,330.55,7.29,0.09,5.92,0.0,0.0,122.37,0.0,0.64,30.1,157
1.95,332.54,7.0,0.08,5.92,0.0,0.61,122.48,0.0,0.64,30.0,157
2.0,339.51,6.7,0.08,5.89,0.0,-0.31,122.48,0.0,0.75,30.1,157
2.05,346.07,6.4,0.08,5.92,0.0,0.61,122.37,0.0,0.75,30.2,157
2.1,360.3,6.1,0.09,5.95,0.0,0.31,122.59,0.0,0.64,30.0,157
2.15,365.27,5.8,0.09,5.95,0.0,-0.31,122.48,0.0,0.64,30.0,157
2.2,372.53,5.5,0.08,5.95,0.95,-0.31,122.37,0.0,0.75,30.2,157
2.25,318.32,5.4,0.08,1.51,0.0,-0.31,122.37,0.0,0.75,30.1,157
2.3,332.54,5.2,0.08,4.44,0.0,-0.31,122.48,0.02,0.75,30.0,157
2.35,344.68,4.98,0.09,4.14,0.0,0.0,122.37,0.0,0.75,30.1,157
2.4,349.55,4.78,0.09,3.93,0.0,-0.61,122.59,0.0,0.75,30.1,157
2.45,351.44,4.61,0.08,3.17,0.0,0.61,122.59,0.0,0.75,30.3,157
2.5,343.98,4.47,0.09,3.05,-0.95,0.0,122.37,0.02,0.75,30.0,157
2.55,349.75,4.31,0.08,3.08,0.0,0.31,122.48,0.0,0.86,30.1,157
2.6,346.07,4.17,0.09,2.29,0.95,-0.31,122.48,0.0,0.86,30.2,157
2.65,346.27,4.03,0.09,2.96,0.0,0.61,122.48,0.0,0.86,30.2,157
2.7,350.55,3.89,0.08,2.69,0.0,0.0,122.48,0.0,0.86,30.0,157
2.75,348.36,3.77,0.08,2.54,0.0,-0.31,122.48,0.0,0.96,30.1,157
2.8,351.64,3.64,0.09,2.45,0.0,0.31,122.48,0.0,0.86,30.2,157
2.85,351.35,3.55,0.07,1.69,0.0,0.0,122.48,0.0,0.86,30.1,157
2.9,346.47,3.48,0.09,1.42,0.0,-0.31,122.37,0.0,0.96,30.3,157
2.95,352.94,3.42,0.08,0.63,0.0,-0.31,122.37,0.0,0.86,30.3,157
3.0,344.78,3.41,0.08,0.18,0.95,-0.31,122.37,0.0,0.86,30.2,157
3.05,345.97,3.38,0.09,0.79,0.0,0.61,122.37,0.0,0.75,30.1,157
3.1,349.85,3.34,0.09,0.75,-0.95,-0.31,122.37,0.0,0.75,30.2,157
3.15,347.66,3.32,0.09,0.0,0.0,0.61,122.48,0.0,0.75,30.1,157
3.2,348.76,3.31,0.09,0.27,-0.95,-0.31,122.37,0.0,0.75,30.2,157
3.25,173.58,3.69,0.09,-13.89,0.0,-0.31,122.04,0.0,0.64,29.9,157
3.3,63.66,4.01,0.09,-12.08,0.0,0.0,122.26,0.0,0.54,30.1,157
3.35,-9.35,4.52,0.03,-6.19,0.0,-1.53,121.93,0.0,0.54,30.1,157
3.4,1.49,4.64,-0.02,-1.24,0.0,-0.31,121.82,0.0,0.54,30.1,157
3.45,8.26,4.65,-0.02,0.0,0.0,-0.61,121.71,0.0,0.54,30.1,157
3.5,9.25,4.65,0.0,0.0,0.0,0.0,121.71,0.0,0.54,30.2,157
3.55,11.04,4.65,0.01,0.0,0.0,0.31,121.59,0.02,0.54,30.0,157
3.6,33.52,4.66,0.02,-0.6,0.0,0.0,121.71,0.0,0.54,30.0,157
3.65,29.35,4.8,0.01,-3.56,0.0,0.0,121.48,0.0,0.54,30.1,157
3.7,18.9,5.0,0.02,-3.96,0.0,0.31,121.59,0.0,0.43,30.3,157
3.75,17.61,5.17,0.04,-3.17,0.0,-0.31,121.59,0.0,0.54,30.1,157
3.8,20.29,5.32,0.05,-2.87,0.0,0.61,121.71,0.0,0.54,30.1,157
3.85,21.69,5.47,0.05,-3.08,0.0,0.0,121.59,0.0,0.43,30.0,157
3.9,20.29,5.64,0.05,-3.26,0.0,0.31,121.71,0.0,0.43,30.1,157
3.95,19.89,5.8,0.09,-3.26,0.0,0.0,121.71,0.0,0.43,30.0,157
4.0,20.19,5.96,0.09,-3.26,0.0,-0.31,121.71,0.0,0.43,30.2,157
4.05,19.99,6.13,0.09,-3.26,0.0,0.0,121.82,0.0,0.32,30.1,157
4.1,20.59,6.29,0.08,-3.29,0.0,0.0,121.82,0.0,0.32,30.0,157
4.15,19.89,6.46,0.08,-3.35,0.0,-1.22,121.82,0.0,0.32,30.1,157
4.2,20.19,6.63,0.09,-3.35,0.0,-0.31,121.71,0.0,0.43,30.3,157
4.25,19.99,6.8,0.09,-3.32,0.0,0.31,121.82,0.0,0.43,30.2,157
4.3,19.8,6.97,0.09,-3.35,0.0,-0.31,121.82,0.0,0.43,30.1,157
4.35,20.29,7.13,0.09,-3.29,0.0,0.0,121.71,0.0,0.43,30.1,157
4.4,19.7,7.3,0.09,-3.35,0.0,0.0,121.71,0.0,0.32,30.2,157
4.45,20.49,7.47,0.1,-3.35,0.0,0.31,121.82,0.0,0.43,30.1,157
4.5,20.09,7.64,0.09,-3.38,0.0,0.0,121.82,0.0,0.32,30.1,157
4.55,20.09,7.81,0.09,-3.38,0.0,-0.31,121.82,0.0,0.32,30.3,157
4.6,20.49,7.98,0.09,-3.41,0.0,0.31,121.82,0.0,0.32,30.1,157
4.65,19.7,8.15,0.09,-3.41,0.0,-0.31,121.82,0.0,0.43,30.3,157
4.7,20.49,8.33,0.09,-3.41,0.0,0.0,121.82,0.0,0.32,30.2,157
4.75,18.6,8.51,0.09,-3.87,0.0,0.0,121.82,0.0,0.32,30.2,157
4.8,17.61,8.69,0.09,-3.26,-0.95,0.0,121.82,0.0,0.32,30.2,157
4.85,20.09,8.85,0.08,-3.14,0.0,-0.31,121.71,0.0,0.32,30.5,157
4.9,20.99,9.01,0.09,-3.35,0.0,-0.31,121.82,0.0,0.32,30.3,157
4.95,20.39,9.19,0.09,-3.44,0.0,-0.31,121.82,0.0,0.32,30.2,157
5.0,19.8,9.36,0.09,-3.44,0.0,0.0,121.82,0.0,0.32,30.2,157
5.05,19.8,9.53,0.08,-3.41,0.0,0.0,121.71,0.0,0.32,30.2,157
5.1,20.59,9.71,0.1,-3.41,0.0,0.0,121.82,0.0,0.32,30.2,157
5.15,19.99,9.88,0.08,-3.44,0.0,0.31,121.82,0.0,0.32,30.1,157
5.2,19.89,10.05,0.09,-3.44,0.0,0.0,121.71,0.0,0.32,30.3,157
5.25,20.09,10.23,0.09,-3.47,0.0,-0.31,121.82,0.0,0.32,30.3,157
5.3,20.59,10.4,0.09,-3.38,0.0,0.0,121.71,0.0,0.32,30.3,157
5.35,19.99,10.57,0.08,-3.38,0.0,-0.61,121.82,0.02,0.32,30.2,157
5.4,19.7,10.74,0.07,-3.41,0.0,0.0,121.82,0.0,0.32,30.2,157
5.45,20.29,10.92,0.09,-3.44,0.0,0.31,121.82,0.0,0.32,30.3,157
5.5,20.49,11.09,0.09,-3.44,0.95,0.0,121.82,0.0,0.32,30.2,157
5.55,19.8,11.26,0.09,-3.5,0.0,0.0,121.82,0.0,0.32,30.4,157
5.6,19.8,11.44,0.08,-3.47,0.0,-0.31,121.71,0.0,0.32,30.1,157
5.65,20.09,11.61,0.09,-3.47,0.0,-0.31,121.71,0.0,0.32,30.3,157
5.7,20.29,11.79,0.09,-3.47,0.0,0.0,121.82,0.0,0.32,30.2,157
5.75,20.29,11.96,0.08,-3.47,0.0,0.0,121.82,0.0,0.32,30.2,157
5.8,20.89,12.14,0.09,-3.47,0.0,0.0,121.82,0.0,0.32,30.3,157
5.85,18.8,12.33,0.09,-3.99,0.0,-0.31,121.59,0.0,0.32,30.3,157
5.9,17.81,12.51,0.09,-3.26,0.0,-0.31,121.82,0.0,0.32,30.3,157
5.95,20.69,12.66,0.08,-3.14,0.0,0.61,121.82,0.0,0.32,30.3,157
6.0,21.09,12.83,0.09,-3.41,0.0,0.0,121.82,0.0,0.32,30.5,157
6.05,19.8,13.01,0.08,-3.53,0.0,0.31,121.71,0.0,0.32,30.4,157
6.1,19.3,13.19,0.09,-3.56,0.0,0.0,121.82,0.0,0.32,30.2,157
6.15,19.6,13.37,0.09,-3.5,0.0,-0.31,121.59,0.0,0.32,30.3,157
6.2,20.59,13.54,0.09,-3.44,0.0,-0.31,121.71,0.0,0.32,30.3,157
6.25,20.49,13.72,0.08,-3.44,0.0,-0.31,121.71,0.0,0.32,30.2,157
6.3,19.99,13.89,0.09,-3.5,0.0,-0.31,121.82,0.0,0.32,30.3,157
6.35,19.2,14.07,0.09,-3.53,0.0,-0.31,121.71,0.0,0.32,30.4,157
6.4,19.6,14.25,0.09,-3.5,0.0,0.0,121.82,0.0,0.32,30.3,157
6.45,19.99,14.43,0.09,-3.56,0.0,0.31,121.82,0.0,0.32,30.3,157
6.5,19.99,14.6,0.09,-3.56,0.0,0.61,121.71,0.0,0.32,30.3,157
6.55,20.59,14.78,0.08,-3.53,0.0,0.0,121.71,0.0,0.32,30.4,157
6.6,20.29,14.96,0.09,-3.5,0.0,-0.61,121.71,0.0,0.32,30.3,157
6.65,20.09,15.14,0.09,-3.47,0.0,0.0,121.82,0.0,0.32,30.3,157
6.7,19.6,15.31,0.09,-3.5,0.0,0.31,121.82,0.0,0.32,30.2,157
6.75,20.09,15.49,0.08,-3.47,0.0,-0.31,121.59,0.0,0.32,30.3,157
6.8,20.39,15.66,0.09,-3.5,0.0,0.0,121.59,0.0,0.32,30.4,157
6.85,20.49,15.84,0.09,-3.53,0.0,0.61,121.71,0.0,0.32,30.3,157
6.9,20.59,16.02,0.09,-3.53,0.0,-0.61,121.71,0.0,0.32,30.2,157
6.95,20.39,16.2,0.08,-3.53,0.0,0.31,121.82,0.0,0.32,30.4,157
7.0,20.09,16.38,0.09,-3.56,0.0,0.31,121.71,0.0,0.43,30.4,157
7.05,10.94,16.53,0.09,-2.11,0.0,0.0,121.59,0.0,0.43,30.2,157
7.1,-31.24,16.74,0.09,-8.64,0.0,0.0,121.59,0.0,0.32,30.5,157
7.15,-39.89,17.64,0.09,-19.51,0.0,-0.31,121.48,0.0,0.43,30.4,157
7.2,-20.09,18.43,0.08,-11.35,0.0,0.0,121.59,0.0,0.43,30.5,157
7.25,-9.95,18.5,0.04,-0.21,0.0,-2.14,121.48,0.0,0.32,30.4,157
7.3,-7.06,18.5,0.03,0.0,0.0,0.0,121.37,0.0,0.32,30.5,157
7.35,-6.47,18.5,0.04,0.0,0.0,0.61,121.37,0.0,0.43,30.2,157
7.4,-6.17,18.5,0.05,0.0,0.0,0.31,121.26,0.0,0.32,30.4,157
7.45,-5.87,18.5,0.05,0.0,0.0,0.31,121.26,0.0,0.43,30.4,157
7.5,-5.77,18.5,0.05,0.0,0.0,0.0,121.15,0.0,0.32,30.3,157
7.55,-5.47,18.5,0.05,0.0,0.0,0.61,121.15,0.0,0.32,30.3,157
7.6,-5.27,18.5,0.07,0.0,0.0,0.0,121.15,0.0,0.43,30.4,157
7.65,-5.37,18.5,0.05,0.0,0.0,-0.61,121.15,0.0,0.32,30.4,157
7.7,-5.07,18.5,0.07,0.0,0.0,0.31,121.15,0.0,0.43,30.5,157
7.75,-4.87,18.5,0.06,0.0,0.0,-0.31,121.15,0.0,0.32,30.5,157
7.8,-4.97,18.5,0.08,0.0,0.0,1.53,121.15,0.0,0.32,30.3,157
7.85,-4.68,18.5,0.08,0.0,0.0,0.61,121.26,0.0,0.43,30.4,157
7.9,-4.58,18.5,0.09,0.0,0.0,0.0,121.26,0.0,0.32,30.5,157
7.95,-4.58,18.5,0.09,0.0,0.0,-0.31,121.26,0.0,0.43,30.4,157
8.0,-4.48,18.5,0.09,0.0,0.0,0.31,121.15,0.0,0.32,30.5,157
8.05,-4.38,18.5,0.09,0.0,0.0,-0.31,121.15,0.0,0.43,30.4,157
8.1,-4.48,18.5,0.08,0.0,0.0,0.0,121.15,0.0,0.43,30.6,157
8.15,-4.38,18.5,0.09,0.0,0.0,-0.31,121.15,0.0,0.43,30.3,157
8.2,-4.38,18.5,0.09,0.0,0.0,-0.31,121.26,0.0,0.43,30.5,157
8.25,-4.38,18.5,0.08,0.0,0.0,0.31,121.15,0.0,0.43,30.4,157
8.3,-4.38,18.5,0.08,0.0,0.0,0.0,121.26,0.0,0.32,30.4,157
8.35,-4.38,18.5,0.09,0.0,0.0,-0.61,121.26,0.0,0.43,30.5,157
8.4,-4.28,18.5,0.08,0.0,0.0,-0.31,121.15,0.0,0.32,30.3,157
8.45,-4.48,18.5,0.08,0.0,0.0,0.31,121.15,0.0,0.32,30.3,157
8.5,-4.38,18.5,0.09,0.0,-0.95,0.31,121.26,0.0,0.32,30.3,157
8.55,-4.28,18.5,0.08,0.0,0.0,0.0,121.15,0.0,0.43,30.4,157
8.6,-4.28,18.5,0.09,0.0,0.0,0.0,121.26,0.0,0.43,30.5,157
8.65,-4.38,18.5,0.09,0.0,0.0,0.0,121.26,0.0,0.43,30.4,157
8.7,-4.28,18.5,0.09,0.0,0.0,0.31,121.15,0.0,0.32,30.5,157
8.75,-4.28,18.5,0.09,0.0,0.0,0.0,121.04,0.0,0.43,30.4,157
8.8,-4.18,18.5,0.09,0.0,0.0,0.31,121.26,0.0,0.43,30.3,157
8.85,-4.38,18.5,0.09,0.0,0.0,-0.31,121.15,0.0,0.43,30.3,157
8.9,-4.38,18.5,0.09,0.0,0.0,-0.31,121.15,0.0,0.43,30.4,157
8.95,-4.28,18.5,0.09,0.0,0.0,0.61,121.15,0.0,0.43,30.4,157
9.0,-3.78,18.5,0.09,0.0,0.0,-0.31,122.04,0.0,0.0,30.4,157
9.05,-4.28,18.5,0.09,0.0,0.0,0.0,121.71,0.0,0.0,30.4,157
9.1,-4.08,18.5,0.09,0.0,0.0,0.31,95.06,0.02,0.0,30.3,157
9.15,-3.78,18.5,0.1,0.0,-0.95,0.61,28.63,0.08,0.0,30.4,157
9.2,-3.88,18.5,0.1,0.0,0.0,-0.31,-0.11,0.11,0.0,30.5,157
9.25,-3.98,18.5,0.1,0.0,-1.91,0.31,-0.11,0.17,0.0,30.3,157
9.3,-3.98,18.5,0.1,0.0,-2.86,-0.31,0.0,0.31,0.0,30.4,157
9.35,-3.98,18.5,0.1,0.0,-3.81,-0.31,0.11,0.5,0.0,30.4,157
9.4,-4.08,18.5,0.1,0.0,-4.77,0.0,0.11,0.72,0.0,30.5,157
9.45,-4.18,18.5,0.1,0.0,-5.72,-0.31,0.22,1.01,0.0,30.4,157
9.5,-3.88,18.5,0.09,0.0,-6.68,0.31,0.22,1.34,0.0,30.3,157
9.55,-4.08,18.5,0.09,0.0,-7.63,0.61,0.22,1.7,0.0,30.3,157
9.6,-4.08,18.5,0.1,0.0,-8.58,0.61,0.22,2.14,0.0,30.5,157
9.65,-3.98,18.5,0.09,0.0,-10.49,0.0,0.33,2.65,0.0,30.4,157
9.7,-3.98,18.5,0.1,0.0,-11.44,0.0,0.33,3.2,0.0,30.5,157
9.75,-4.08,18.5,0.09,0.0,-12.4,-0.31,0.33,3.83,0.0,30.4,157
9.8,-3.98,18.5,0.1,0.0,-14.31,-0.61,0.33,4.54,0.0,30.4,157
9.85,-3.98,18.5,0.1,0.0,-16.21,-0.31,0.33,5.34,0.0,30.3,157
9.9,-4.38,18.5,0.1,0.0,-18.12,0.0,0.22,6.22,0.0,30.4,157
9.95,-3.98,18.5,0.09,0.0,-20.03,0.0,0.11,7.17,0.0,30.5,157
10.0,-3.98,18.5,0.09,0.0,-21.94,0.31,0.33,8.24,0.0,30.4,157
10.05,-3.88,18.5,0.09,0.0,-23.84,0.31,0.33,9.4,0.0,30.4,157
10.1,-3.88,18.5,0.1,0.0,-25.75,-0.31,0.33,10.66,0.0,30.5,157
10.15,-3.98,18.5,0.1,0.0,-27.66,0.61,0.22,12.04,0.0,30.4,157
10.2,-3.98,18.5,0.1,0.0,-29.56,-0.92,0.11,13.52,0.0,30.5,157
10.25,-3.98,18.5,0.11,0.0,-32.43,0.31,0.22,15.13,0.0,30.4,157
10.3,-3.88,18.5,0.1,0.0,-35.29,0.0,0.22,16.84,0.0,30.4,157
10.35,-3.88,18.5,0.1,0.0,-37.19,0.0,0.22,18.69,0.0,30.3,157
10.4,-3.98,18.5,0.09,0.0,-40.06,0.61,0.33,20.68,0.0,30.4,157
10.45,-3.98,18.5,0.09,0.0,-41.96,0.31,0.22,22.77,0.0,30.4,157
10.5,-3.98,18.5,0.1,0.0,-44.82,0.0,0.22,25.01,0.0,30.5,157
10.55,-4.08,18.5,0.1,0.0,-47.69,0.0,0.11,27.37,0.0,30.5,157
10.6,-3.98,18.5,0.1,0.0,-49.59,0.0,0.22,29.85,0.0,30.4,157
10.65,-3.98,18.5,0.1,0.0,-52.45,0.0,0.22,32.46,0.0,30.4,157
10.7,-3.88,18.5,0.1,0.0,-55.31,-0.31,0.11,35.21,0.0,30.5,157
10.75,-3.88,18.5,0.1,0.0,-58.18,0.61,0.22,38.11,0.0,30.3,157
10.8,-3.88,18.5,0.1,0.0,-69.62,-0.31,0.11,41.45,0.0,30.5,157
10.85,-4.08,18.5,0.1,0.0,-182.16,0.61,0.0,49.29,0.0,30.4,157
10.9,-4.28,18.5,0.1,0.0,-373.85,0.0,-0.44,66.09,0.0,30.5,157
10.95,-3.98,18.5,0.1,0.0,-631.35,0.0,-1.22,95.22,0.0,30.4,157
11.0,-3.68,18.5,0.11,0.0,-945.12,-0.31,-0.77,139.53,0.0,30.3,157
11.05,-1.89,18.5,0.1,0.0,-1049.07,0.31,0.77,191.9,0.0,30.5,157
11.1,-4.48,18.5,0.1,0.0,-844.03,-0.31,0.44,236.08,0.0,30.3,157
11.15,-3.88,18.5,0.1,0.0,-616.09,0.0,0.66,268.94,0.0,30.5,157
11.2,-3.18,18.5,0.1,0.0,-389.11,-0.31,0.77,290.52,0.0,30.3,157
11.25,-3.98,18.5,0.09,0.0,-129.7,0.0,0.33,299.46,0.0,30.4,157
11.3,-3.28,18.5,0.1,0.0,0.95,0.0,-0.11,300.05,0.0,30.4,157
11.35,-3.88,18.5,0.12,0.0,0.0,0.0,0.0,300.07,0.0,30.5,157
11.4,-3.88,18.5,2.77,0.0,-0.95,63.48,0.0,300.11,0.0,30.4,157
11.45,-3.78,18.5,7.81,0.0,0.0,100.71,0.0,300.11,0.0,30.4,157
11.5,-3.88,18.5,15.32,0.0,0.95,156.56,0.0,300.13,0.0,30.5,157
11.55,-3.78,18.5,18.05,0.0,0.0,34.18,0.11,300.13,0.0,30.3,157
11.6,-3.88,18.5,19.93,0.0,0.0,41.2,0.0,300.13,0.0,30.4,157
11.65,-3.78,18.5,20.91,0.0,0.0,1.53,0.11,300.13,0.0,30.3,157
11.7,-3.88,18.5,20.9,0.0,0.0,0.31,0.0,300.13,0.0,30.3,157
11.75,-3.88,18.5,20.9,0.0,0.0,-0.31,0.0,300.13,0.0,30.3,157
11.8,-3.78,18.5,20.91,0.0,0.0,0.31,0.0,300.13,0.0,30.4,157
11.85,-3.88,18.5,20.9,0.0,0.0,0.0,0.11,300.13,0.0,30.5,157
11.9,-3.88,18.5,20.91,0.0,0.0,0.31,0.0,300.13,0.0,30.4,157
11.95,-3.68,18.5,20.91,0.0,0.0,-0.31,0.0,300.13,0.0,30.3,157
12.0,-3.78,18.5,20.91,0.0,0.0,-0.31,0.0,300.13,0.0,30.4,157
12.05,-3.78,18.5,20.91,0.0,0.0,-0.31,0.0,300.13,0.0,30.3,157
12.1,-3.68,18.5,20.91,0.0,0.0,-0.61,0.0,300.13,0.0,30.5,157
12.15,-3.68,18.5,20.91,0.0,0.0,-0.31,0.0,300.13,0.0,30.3,157
12.2,-3.88,18.5,20.91,0.0,0.0,-0.31,0.0,300.13,0.0,30.4,157
12.25,-3.88,18.5,20.91,0.0,0.0,-0.61,0.0,300.13,0.0,30.3,157
12.3,-3.78,18.5,20.91,0.0,0.0,0.0,0.0,300.13,0.0,30.6,157
12.35,-3.88,18.5,20.91,0.0,0.0,-0.92,0.0,300.13,0.0,30.4,157
12.4,-3.58,18.5,20.91,0.0,0.0,-0.31,0.0,300.13,0.0,30.3,157
12.45,-3.78,18.5,20.9,0.0,0.0,0.31,0.11,300.13,0.0,30.5,157
12.5,-3.78,18.5,20.91,0.0,0.0,0.31,0.0,300.13,0.0,30.4,157
12.55,-3.88,18.5,20.9,0.0,0.0,0.0,0.0,300.13,0.0,30.5,157
12.6,-3.88,18.5,20.9,0.0,0.0,0.31,0.0,300.13,0.0,30.5,157
12.65,-3.68,18.5,20.91,0.0,0.0,0.0,0.0,300.13,0.0,30.5,157
12.7,-3.78,18.5,20.91,0.0,0.0,-0.92,0.0,300.13,0.0,30.5,157
12.75,-3.48,18.5,19.71,0.0,0.95,-43.03,0.11,300.13,0.0,30.5,157
12.8,-3.78,18.5,11.99,0.0,0.95,-177.62,0.11,300.11,0.0,30.4,157
12.85,-3.88,18.5,5.01,0.0,0.0,-130.31,0.11,300.13,0.0,30.3,157
12.9,-3.68,18.5,2.18,0.0,0.0,-43.03,0.11,300.13,0.0,30.3,157
12.95,-3.78,18.5,0.6,0.0,0.0,-31.13,0.0,300.13,0.0,30.6,157
13.0,-3.58,18.5,0.07,0.0,-0.95,-1.22,0.0,300.13,0.0,30.5,157
13.05,-3.68,18.5,0.07,0.0,0.0,-0.31,0.0,300.13,0.0,30.4,157
13.1,-3.78,18.5,0.07,0.0,0.95,0.0,0.0,300.13,0.0,30.5,157
13.15,-3.78,18.5,0.08,0.0,0.0,0.61,0.11,300.13,0.0,30.4,157
13.2,-3.68,18.5,0.07,0.0,0.0,-0.31,0.11,300.13,0.0,30.4,157
13.25,-3.68,18.5,0.08,0.0,0.0,0.61,0.22,300.13,0.0,30.4,157
13.3,-3.68,18.5,0.08,0.0,0.95,0.31,0.0,300.13,0.0,30.6,157
13.35,-3.78,18.5,0.07,0.0,0.0,0.0,0.0,300.13,0.0,30.4,157
13.4,-3.68,18.5,0.09,0.0,0.0,0.0,0.11,300.13,0.0,30.4,157
13.45,-3.68,18.5,0.07,0.0,0.0,0.0,0.11,300.13,0.0,30.4,157
13.5,-3.78,18.5,0.08,0.0,0.0,-0.61,0.0,300.13,0.0,30.4,157
